"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
2500.000000, 1.110, 38.1514
2580.000000, 0.968, 31.3389
2650.000000, -0.066, 29.7043
2720.000000, -0.705, 34.9805
2800.000000, -0.852, 36.8149
2900.000000, -0.827, 41.8076
3000.000000, -0.475, 44.5957
3070.000000, -0.197, 48.8948
3150.000000, 0.883, 52.2715
3250.000000, 2.133, 48.7607
3350.000000, 2.555, 44.2888
3450.000000, 2.973, 39.7278
3550.000000, 2.914, 35.5452
3650.000000, 2.550, 33.5642
3750.000000, 2.439, 37.6011
3870.000000, 3.747, 40.5850
4000.000000, 5.160, 32.6597
4120.000000, 4.829, 23.8215
4250.000000, 4.325, 20.1743
4370.000000, 3.845, 19.1487
4500.000000, 3.850, 24.2341
4620.000000, 5.462, 26.8398
4750.000000, 6.821, 16.6702
4870.000000, 6.776, 2.2617
5000.000000, 5.542, -8.9004
5150.000000, 3.360, -10.1628
5300.000000, 2.101, -1.4966
5450.000000, 2.492, 4.9749
5600.000000, 3.076, 7.5264
5800.000000, 4.686, 6.4011
6000.000000, 4.781, -3.7244
6150.000000, 4.685, -5.5886
6300.000000, 5.198, -9.5815
6500.000000, 5.303, -21.0916
6700.000000, 4.190, -30.5088
6900.000000, 2.783, -31.9602
7100.000000, 2.091, -32.9785
7300.000000, 1.118, -35.6821
7500.000000, -0.382, -30.7451
7750.000000, -0.290, -17.1274
8000.000000, 1.683, -14.8340
8250.000000, 1.963, -23.4773
8500.000000, 2.013, -24.7256
8750.000000, 2.248, -27.9243
9000.000000, 3.066, -29.9922
9250.000000, 3.587, -41.3552
9500.000000, 2.738, -50.8743
9750.000000, 1.890, -54.2747
10000.000000, 1.457, -56.7788
10300.000000, 0.931, -60.0134
10600.000000, 0.551, -60.4353
10900.000000, 0.820, -60.8308
11200.000000, 1.727, -64.3003
11500.000000, 2.406, -75.8003
11800.000000, 1.729, -88.7708
12200.000000, -0.137, -96.2905
12500.000000, -1.159, -92.9207
12800.000000, -0.848, -91.1140
13200.000000, -0.526, -96.6414
13600.000000, -0.203, -102.0984
14000.000000, -0.003, -110.1465
14500.000000, 0.607, -123.6816
15000.000000, -0.882, -139.5938
15500.000000, -1.891, -138.5620
16000.000000, -1.072, -149.8716
16500.000000, -1.761, -169.8511
17000.000000, -3.798, 174.8779
17500.000000, -6.400, 171.6726
18000.000000, -7.584, 168.7695
18500.000000, -8.749, 158.8943
19000.000000, -10.978, 153.5405
19500.000000, -13.298, 157.0217
20000.000000, -14.356, 164.5718
